Ticker|Name|Exchange|Country
KR5226AB6301.KS|HDC Institutional MMF 2|KSC|Korea
HDPMX|Hodges Retail|NAS|USA
PXMNX|Putnam MN Tax Exempt Income A|NAS|USA
FMFSX|Rx Traditional Fixed Income Advisor|NAS|USA
K55209B35455.KS|Shinyoung Marathon Asia Value Equity CP|KSC|Korea
RSICX|RS Strategic Income C|NAS|USA
KR5207AS6537.KS|KyoboAXA Active Quant PF Equity-Deriv 2|KSC|Korea
20006184.IR|QCM GDP B/11/12/USD|ISE|UK
SCFFX|Shenkman Short Duration High Income F|NAS|USA
IXECPBE3.MX|IXECP BE3|MEX|Mexico
RUSSELLCATGO.TO|Russell Overseas Equity Class Sr B|TOR|Canada
B3FH125.IR|Aegon Intl JPM EMkts B|ISE|UK
11081494.SW|FAF QUARK EUR|EBS|Austria
21829790.IR|PAULS B/B-05-13.H4 |ISE|UK
DRNYX|Dreyfus NY Tax-Exempt Bond|NAS|USA
DFLEX|DoubleLine Flexible Income I|NAS|USA
MPLSX|MassMutual Premier Strat Emerg Mkts Adm|NAS|USA
VKUVEX|Quality Municipals Income Trust|NAS|USA
F00000T34K.TO|Quadrus Aggressive Folio L|TOR|Canada
GIPIX|Goldman Sachs Balanced Strategy Instl|NAS|USA
RSHCX|RS High Income Municipal Bond C|NAS|USA
DFSPX|DFA Intl Sustainability Core 1|NAS|USA
F00000RUUY.TO|Desjardins Chorus II Corp Cl Max Gr R8|TOR|Canada
1410631.IR|ODEY EUROPEAN USD|ISE|UK
KR5104AI0742.KS|Hi US 1.5 Levg Fdr Eq-DerivFoF CE Unhdgd|KSC|Korea
KR5104AW8481.KS|Hi ABChina Credit Linked PF DLS-Deriv 3|KSC|Korea
3797418.SW|PIM GL YD CHF-IN-AC|EBS|Austria
STCFX|RidgeWorth Large Cap Growth Stock C|NAS|USA
DLPCX|Delaware Global Real Estate Opps C|NAS|USA
12326.AX|MFS Fully Hedged Global Equity Trust|ASX|Australia
PPQDX|PIMCO RealPath Blend 2050 Administrative|NAS|USA
INSGIX|Zacks Select Equity Income Port|NAS|USA
KR5206567541.KS|Kiwoom Blue Land Global RE FoF A|KSC|Korea
SAMVX|RidgeWorth Mid-Cap Value Equity A|NAS|USA
IE00B43HDM83.IR|KBI Instl Water C EUR|ISE|UK
HWVIX|Hotchkis & Wiley Sm Cp Divers Val I|NAS|USA
DJLB.MU|ALL EMR MKS EUR-A-|MUN|Germany
BMOGROWTHOPP.TO|BMO Growth Opportunities Advisor|TOR|Canada
A159800.KQ|Dongbu MIGHTY K100 ETF|KSC|Korea
ESEAX|Eaton Vance Atlanta Capital Sel Eq A|NAS|USA
WICAX|InvestEd Conservative|NAS|USA
JSVRX|JPMorgan Small Cap Value R5|NAS|USA
RYINX|Rydex Internet A|NAS|USA
K55365B88637.KS|Meritz 2Star ELS-Derivatievs SE2|KSC|Korea
XPMAX|Pioneer Municipal High Income A|NAS|USA
FCLIX|Fidelity Advisor Industrials I|NAS|USA
JHCCX|JHancock Absolute Return Currency R2|NAS|USA
PMSAX|Principal Global Multi-Strategy A|NAS|USA
F00000OS7H.TO|TD Strategic Yield I|TOR|Canada
AASSX|American Beacon Small Cp Val Adv|NAS|USA
CSGYX|Columbia Small Cap Growth I Y|NAS|USA
WPSCX|Westport Select Cap I|NAS|USA
IUESX|JPMorgan International Uncons Eq Select|NAS|USA
MSPCX|Morgan Stanley Inst Global Dscvry C|NAS|USA
GB00B40KPF73.L|HSBC Global Strategy Balanced Retl X Inc|LSE|UK
MSIRX|MainStay Unconstrained Bond R2|NAS|USA
IAXTRAGSSELE.TO|IA xtra GS Select Canadian|TOR|Canada
KR5101A52077.KS|KIM Samsung Group Installment Eq Bal 1 A|KSC|Korea
GB00BKX58R45.L|Henderson Sec Loans Y Hdg Acc|LSE|UK
TVTCX|Catalyst Time Value Trading C|NAS|USA
29088657.IR|AXA GLO SM EUR-AD-|ISE|UK
150076.SZ|ZHESHANG FUND MANA SHARE A OF C|SHZ|
DHTAX|Diamond Hill Select A|NAS|USA
NOMURAJAPANF.TW|Nomura Japan Fund|TAI|Taiwan
JHS4.BE|HSBC GI UK EQ AD|BER|Germany
AGISX|Aberdeen Global Small Cap Instl Svc|NAS|USA
INSJIX|Zacks Select Equity Income Port|NAS|USA
AMTCX|Columbia Capital Allocation Moderate C|NAS|USA
GTFWX|SunAmerica Global Trends W|NAS|USA
GB00BGDWCX10.L|Threadneedle Multi-Asset Zurich II ZNA £|LSE|UK
IMCGX|Transamerica Mid Cap Growth I|NAS|USA
USMIX|USAA Extended Market Index|NAS|USA
MDGRX|BlackRock Natural Resources Inv A|NAS|USA
TTULOSZURBAN.BC|Títulos Zurbano FV SICAV|BAR|
KR5301536177.KS|MiraeAsset Retirement Plan 20 Fdr Bal 1|KSC|Korea
OEQAX|Oppenheimer Equity A|NAS|USA
163001.SZ|CHANG XIN ASSET MA 100 (LOF)|SHZ|
EKHCX|Wells Fargo High Yield Bond C|NAS|USA
PHYS.TO|Sprott Physical Gold Trust|TOR|Canada
120825.BO|Escorts High Yield Equity Dir Div|BSE|India
RAATX|American Funds 2010 Trgt Date Retire R1|NAS|USA
21699901.IR|NB EM DB USD-A-AC|ISE|UK
IE00BKWQ0K51.IR|SPDR® MSCI Europe Technology ETF|ISE|UK
WMMCX|TETON Westwood Mighty Mites C|NAS|USA
MLMRX|MFS Limited Maturity R2|NAS|USA
KR5206AN5949.KS|Kiwoom Milestone US PF Real Estate FoF 2|KSC|Korea
KUTXAPROTEGI.BC|Kutxa Protegido PP|BAR|
HARMONYOVERS.TO|Harmony Overseas Equity Pool Embed Ser|TOR|Canada
KR5224AX7412.KS|Heungkuk High Class PF Bond 405|KSC|Korea
ODMAX|Oppenheimer Developing Markets A|NAS|USA
KR5365AY9994.KS|Meritz Equity Index Linked PF Bond 667|KSC|Korea
RIGGX|American Funds Intl Gr and Inc R6|NAS|USA
MTMBX|MainStay Total Return Bond B|NAS|USA
FK4L.HM|JAN INT USD-A-AC|HAM|Germany
LGSCX|QS Batterymarch US Sm Cap Eq FI|NAS|USA
KR5237AP4075.KS|JPMorgan Japan Master Equity-FoF|KSC|Korea
INVEXINA.MX|ZCAP3-A|MEX|Mexico
HSBCGLOBALFU.TW|HSBC Global Fund of Bond Funds|TAI|Taiwan
ACLAX|American Century Mid Cap Value A|NAS|USA
JTTCX|JPMorgan SmartRetirement 2020 C|NAS|USA
8AECQ.MI|8a+ Eiger Q|MIL|Italy
OPJ7.HM|EUROS WLD PS OP ED|HAM|Germany
WLTYX|Ivy Limited-Term Bond Y|NAS|USA
KR5105AW1477.KS|Samsung Neuberger LS Fdr Eq-FoF CP Unhdg|KSC|Korea
JPJW.MU|JPMF JAP EQ JPMAD|MUN|Germany
JYJA.BE|JPMF EU ST GR AC|BER|Germany
NGDRX|Neuberger Berman Guardian R3|NAS|USA
IVRRX|Ivy Global Risk-Managed Real Estate R|NAS|USA
28660616.IR|POL INC OPP USD-R-|ISE|UK
KPREX|KP Retirement Path 2035 Institutional|NAS|USA
WTDRX|Wells Fargo Dynamic Target 2055 C|NAS|USA
LNOCX|Ladenburg Income & Growth C|NAS|USA
K55216B38454.KS|Dongbu Multi-Chance PF ELS-Deriv 1101|KSC|Korea
12303124.SW|FOC CORPBDE HFC|EBS|Austria
HFLRX|Hartford Floating Rate R3|NAS|USA
ZJPZ.BE|M&G; JP SML AC-A EUR|BER|Germany
DFLCX|DFA US Large Company I|NAS|USA
RYMEX|Rydex Commodities Strategy A|NAS|USA
GB00B92MRV68.L|Henderson Diversified Alts Y GBP Acc|LSE|UK
ARCMX|American Century One Choice 2030 A|NAS|USA
F00000GXTV.TO|Franklin Quotential Bal Gr CC Port O|TOR|Canada
IXE2API-F.MX|IXE ESTRAT2-API-F|MEX|Mexico
MWEHX|MFS Global Equity R3|NAS|USA
GB00BF233915.L|Threadneedle UK Social Bond ZNI GBP Inc|LSE|UK
29208152.IR|TOK JAP EQ CHF-H-AC|ISE|UK
IE00B44YST04.IR|BlackRock IPF Global Equity Focus X JPY|ISE|UK
IPPSX|Voya Multi-Manager Large Cap Core Port S|NAS|USA
TW000T3259B4.TW|Nomura Global High Yield Bond Fd Div TWD|TAI|Taiwan
GTEYX|Gateway Y|NAS|USA
LGEMX|QS Batterymarch Emerging Mkts I|NAS|USA
REMWX|Columbia Emerging Markets Bond W|NAS|USA
XMJIX|BlackRock MuniYield NJ Quality |NAS|USA
99967806B.TW|Eastspring Investment Quality-Quantity B|TAI|Taiwan
ADBLX|ASTON/DoubleLine Core Plus Fxd Inc N|NAS|USA
ZJPH.MU|SISF EM ASIA AC|MUN|Germany
VMPYX|Wells Fargo Strategic Municipal Bd Adm|NAS|USA
HGVSX|Western Asset Mortgage Backed Sec B|NAS|USA
MPYIX|Meritage Yield-Focus Equity Instl|NAS|USA
PRHYX|T. Rowe Price High Yield|NAS|USA
BTTTX|American Century Zero Coupon 2020 Inv|NAS|USA
HK0000207792.HK|BlackRock China Equity Index X2|HKG|Hong Kong
MQLIX|MFS Limited Maturity I|NAS|USA
NCAFX|Nuveen Concentrated Core I|NAS|USA
PISBX|Prudential International Value |NAS|USA
IE00BPBG8293.IR|Old Mutual Pan African R (GBP) Acc|ISE|UK
WRGCX|Ivy Small Cap Growth C|NAS|USA
LINCX|Lord Abbett International Opp C|NAS|USA
LCOIX|ClearBridge International Sm Cap I|NAS|USA
F0000028IW.TO|ivari Quotential Balanced Income 5FL GIF|TOR|Canada
MXOAX|Great-West Ariel Mid Cap Value Instl|NAS|USA
UO1D.HA|DT POSTBK EU AK|HAN|Germany
GB00BKY4J889.L|Threadneedle Global Eq Inc XNA GBP Acc|LSE|UK
JUEMX|JPMorgan US Equity R6|NAS|USA
LOGIX|Scharf Institutional|NAS|USA
K55239B04839.KS|HyundaiInvmt SE US Enrg PF Eq Bal-FoF 3|KSC|Korea
IE00BY7RT826.IR|Polar Capital Income Opps R USD Acc|ISE|UK
UO1D.HM|DT POSTBK EU AK|HAM|Germany
XRZ3.MU|THR L AMER AEHC|MUN|Germany
IE00BFH58N17.IR|Neuberger Berman AbsRetMltStrtAUD ZIncH|ISE|UK
IRCZX|Bernstein International Small Cap Z|NAS|USA
RYLPX|Royce Low Priced Stock Svc|NAS|USA
IRGIX|VY Clarion Global Real Estate I|NAS|USA
OHEIX|Vivaldi Orinda Hedged Equity I|NAS|USA
KR5221101284.KS|Kiwoom Institutional MMF W1|KSC|Korea
CHKIX|Aquila Churchill Tax-Free Fund of KY I|NAS|USA
OG76.HM|W&W; EUROPA-FDS|HAM|Germany
F00000JVWC.TO|SunWise Essntl CI Harbour Fgn Gr&Inc; Seg|TOR|Canada
RIEU.TO|RBC Quant EAFE Equity Leaders ETF (USD)|TOR|Canada
RCLRX|Russell Lifepoints Conservative Strat R1|NAS|USA
HVOCX|Hartford Value Opportunities C|NAS|USA
TW000T3629D4.TW|Allianz Global Investors Target IncB USD|TAI|Taiwan
GB00B5BHKC62.L|AXA Framlington Financial Z GBP Acc|LSE|UK
PTALX|Prudential QMA Global Tactical Allc A|NAS|USA
KR5207AB6528.KS|KyoboAXA US Hi Yld Fdr Bd-FoF A Unhdgd|KSC|Korea
KR5301AW7914.KS|MiraeAsset ST Gov't Agncy Bd Bal Ce|KSC|Korea
NCHCX|Nuveen CA High Yield Municipal Bond C2|NAS|USA
U1IX.SG|UNIDEUTSCHLAND XS T|STU|Germany
F0000006BZ.BC|Norpensión Tranquilidad 19 EPSV|BAR|
KR5301A33495.KS|MiraeAsset Triump Asia Pac PF Mstr Eq|KSC|Korea
CFHIX|Catalyst Hedged Commodity Strategy I|NAS|USA
WYDC.SG|VONTO EM M EQ HHC|STU|Germany
TIMVX|TIAA-CREF Mid-Cap Value Instl|NAS|USA
LVAVX|LSV Conservative Value Equity Investor|NAS|USA
GLLVX|Great Lakes Large Cap Value Investor|NAS|USA
HIYAX|AB High Yield A|NAS|USA
URTLX|JPMorgan Realty Income Instl|NAS|USA
USGCX|Morgan Stanley US Government Secs L|NAS|USA
IE00B8T32K98.IR|Russell Emerg Mkts Eq Q|ISE|UK
PZASX|Principal LifeTime 2050 R1|NAS|USA
KR5210AZ0064.KS|SHBNPP Premier ELS-Derivatives HK68|KSC|Korea
JCLGX|JHancock Lifestyle Growth C|NAS|USA
F000002QPV.TO|AGF Elements Growth Portfolio Class Sr V|TOR|Canada
IMCEX|Ivy Mid Cap Growth E|NAS|USA
EBFHX|Eaton Vance Floating-Rate & Hi Inc B|NAS|USA
TDPIX|3D Printing, Robotics and Tech Instl|NAS|USA
XGLVX|Clough Global Allocation Fund|NAS|USA
SIHSX|Guggenheim High Yield C|NAS|USA
KR5363AT7849.KS|Truston Value Way 30 Bond Balanced C|KSC|Korea
K55365AZ5924.KS|Meritz Korea Bond Balanced Bond K15|KSC|Korea
K55207B05643.KS|KyoboAXA Woori Youth 100yr ELS-Deriv HE1|KSC|Korea
IE00B5NLLD45.IR|GlobalAccess Japan Z ? Acc|ISE|UK
NAFINTRX1.MX|NAFINTR X1|MEX|Mexico
QUALITYCARTE.BC|Quality Cartera Conservadora BP FI|BAR|
JMVSX|JPMorgan Mid Cap Value Sel|NAS|USA
TGHYX|TCW High-Yield Bond I|NAS|USA
IE00BCV7MV83.IR|Oasis Global Equity A USD Acc|ISE|UK
MMIDX|MFS Municipal Income A1|NAS|USA
PLUCX|Principal LargeCap Value C|NAS|USA
GB00B518L045.L|Threadneedle UK Absolute Alpha RNA GBP|LSE|UK
IE00BKRC2Z78.IR|CC Japan Income & Growth Founder £ Unhdg|ISE|UK
NAFMEXX3.MX|NAFM-EX X3|MEX|Mexico
SKCRX|Deutsche Enhanced Commodity Strat C|NAS|USA
F0CAN05MM9.TO|National Bank Health Sciences Fund|TOR|Canada
KR5307AG4956.KS|Yurie RealStar AutoCall PF ELS-Deriv 196|KSC|Korea
JSNWX|JHancock Income R6|NAS|USA
KR5232AY2040.KS|NH-CA All Set MoaMoa 30 Bond Bal CP2|KSC|Korea
K55101AZ9479.KS|KIM Dollar Denominated Chn Bd Fdr Bd CF|KSC|Korea
UEUW.HM|VONTOBEL CL TEC BC|HAM|Germany
JDESX|JPMorgan Disciplined Equity Sel|NAS|USA
HDFCMIPLTQTI.BO|HDFC MIP L/T Qt Div|BSE|India
PMAIX|Pioneer Multi Asset Income A|NAS|USA
LWORX|Legg Mason BW International Opps Bd R|NAS|USA
31842338B.TW|SinoPac China High Yield Bond RMB Acc|TAI|Taiwan
RAIEX|Rainier Large Cap Equity Instl|NAS|USA
F00000PF5B.TO|IG Mackenzie Strategic Income J DSC|TOR|Canada
TAEMX|Templeton Emerging Markets Bal A|NAS|USA
ZVGNX|Zevenbergen Genea Investor|NAS|USA
SNJLX|Western Asset New Jersey Municipals C|NAS|USA
CFQP.HM|KBC EQUI SMALL C |HAM|Germany
IE00B98GJQ13.IR|Mercer Low Volatility Equity Z-1?|ISE|UK
22385447.SW|COM GR WLD EUR-R-AC|EBS|Austria
JVEAX|JHancock Value Equity A|NAS|USA
GB00B8HHY295.L|AXA Framlington Blue Chip Eq Inc Z £ Inc|LSE|UK
MWEBX|MFS Global Equity B|NAS|USA
CMOIX|Columbia International Opportunities I|NAS|USA
K55365B01762.KS|Meritz Korea China Index Lnkd PF Bd 1536|KSC|Korea
QZG2.SG|ZEUS STRAT FD|STU|Germany
IE00BKJ9QH67.IR|Neuberger Berman Glb Eq In Z EUR Acc|ISE|UK
MUCRX|Victory INCORE Total Return Bond R6|NAS|USA
FDCAX|Fidelity Capital Appreciation|NAS|USA
GFAFX|American Funds Growth Fund of Amer F1|NAS|USA
IREMX|Invesco Emerging Mkt Lcl Ccy Debt R|NAS|USA
PCIMX|PIMCO CA Intermediate Muni Bd Instl|NAS|USA
RSEEX|RiverSource Retirement Plus 2030 R5|NAS|USA
GWLACTIONSEU.TO|GWL European Equity (S) NL|TOR|Canada
MRTBX|MassMutual RetireSMART 2020 R5|NAS|USA
TDUSMIDCAPGR.TO|TD US Mid-Cap Growth - I|TOR|Canada
HCIAX|HC Capital Tr, The Internationa|NAS|USA
WEIMX|TETON Westwood Mighty Mites I|NAS|USA
LIKIX|BlackRock LifePath Index 2040 Instl|NAS|USA
WFDSX|Wells Fargo Discovery Inst|NAS|USA
14752693.IR|MAGNIT A/A&D;/12/11|ISE|UK
CYYYX|Columbia Thermostat Y|NAS|USA
PRRWX|Putnam RetirementReady 2035 A|NAS|USA
QUADRUSAGGRE.TO|Quadrus Aggressive Folio|TOR|Canada
LANFX|Lord Abbett Natl Tax-Free Income F|NAS|USA
OAKWX|Oakmark Global Select I|NAS|USA
RRMVX|T. Rowe Price Mid-Cap Value R|NAS|USA
IE00B1G9WG75.IR|Neuberger Berman HY Bd GBP Adv Inc|ISE|UK
29208145.IR|TOK JAP EQ USD-L-AC|ISE|UK
VNYYX|Invesco NY Tax Free Inc Y|NAS|USA
GGNAX|Aberdeen Global Natural Resources A|NAS|USA
ZINPINVERSIO.BC|Zinp Inversiones 2010 SICAV|BAR|
KR5209958689.KS|Shinyoung PF Equity PT-1|KSC|Korea
INDZX|Columbia Diversified Equity Income A|NAS|USA
F0CAN07227.TO|RBC O'Shaughnessy US Growth Sr D|TOR|Canada
25374827.IR|NU NWQ GL USD-I-ACC|ISE|UK
IONYX|American Beacon Ionic Strat Arbtrg Y|NAS|USA
ICCAX|ICON Consumer Discretionary A|NAS|USA
G747.MU|GEN I GERM EQ DXC|MUN|Germany
GB00B3S5Z570.L|Alliance Trust Monthly Inc Bd Z Grs Inc|LSE|UK
F000002L06.TO|SunWise Elite Quotential Glbl Gr 75/100|TOR|Canada
ITTSX|Hartford Balanced R4|NAS|USA
ABRYX|Invesco Balanced-Risk Allc Y|NAS|USA
PGSPX|Principal Government & High Qual Bd P|NAS|USA
21858476.IR|PAULSON A/A/06/11G|ISE|UK
MTQIX|Manning & Napier Target 2035 I|NAS|USA
SZIBX|Deutsche Core Plus Income B|NAS|USA
SSFEX|State Street Aggregate Bond Index K|NAS|USA
RLECX|Russell US Small Cap Equity C|NAS|USA
FCVBX|Fidelity Advisor Small Cap Value B|NAS|USA
NWDSX|Nationwide Destination 2010 Instl Svc|NAS|USA
SINCX|Federated Strategic Income C|NAS|USA
PTCMX|Principal LifeTime 2030 R3|NAS|USA
IE00B1LBTX41.IR|BNY Mellon Emerg Mkts Dbt X USD Inc|ISE|UK
IE00B0LLH221.IR|Overstone Opportunity Multi Fund A|ISE|UK
IE00B9Z1CM64.IR|Neuberger Berman EM Dbt LclCcy $ I Inc|ISE|UK
F00000OQ45.TO|Standard Life S2 Id Quot B In 100|TOR|Canada
IUK1.HM|APO VARIO ZNSPL|HAM|Germany
HK0000179306.HK|Amundi HK-Balanced Classic RMB - Acc|HKG|Hong Kong
RBMVX|RBC Mid Cap Value I|NAS|USA
XUO1.HM|CAN BD EUR LG CC|HAM|Germany
F00000VIU1.KS|Dongbu MltChnc NoKnockIn PF ELS-Deriv178|KSC|Korea
SRIDX|Gabelli SRI I|NAS|USA
PRIPX|T. Rowe Price Inflation Protected Bd|NAS|USA
F0CAN07226.TO|RBC O'Shaughnessy US Value Sr D|TOR|Canada
PRBLX|Parnassus Core Equity Investor|NAS|USA
QLMVIX|ClearBridge Variable Large Cap |NAS|USA
FACLIX|FT 5200: U.S. Revenue Portfolio|NAS|USA
ORYZX|Oppenheimer Rochester AZ Municipal Y|NAS|USA
KR5216AY6389.KS|Dongbu MltChnc NoKnockIn PF ELS-Deriv149|KSC|Korea
FBRWNX|First Trust 3434 Corporate High|NAS|USA
MAGLX|MassMutual Select Growth Opps Adm|NAS|USA
SMTAX|JPMorgan SmartRetirement 2040 A|NAS|USA
F00000P7UX.TO|Manulife CI Sign Dvrs Yld GIF Sel F Inv+|TOR|Canada
10291455.IR|LAZARD A-3/2/USD/UR|ISE|UK
25140400.IR|PAULSON B/071401-S|ISE|UK
80123.NZ|Smartshares New Zealand Dividend Idx|NZE|New Zealand
F0CAN05MWY.TO|National Bank European Equity Fund|TOR|Canada
KR5301767830.KS|MiraeAsset Russia Sec Ldr Fdr Eq 1 C1|KSC|Korea
FGIKX|Fidelity Growth & Income K|NAS|USA
939773.IR|MARTIN CU  -B- USD|ISE|UK
KR5203AU4912.KS|Daishin Europe Hi Yld Fund Lnkd PF Bd 2|KSC|Korea
WBIGX|William Blair International Growth N|NAS|USA
FCEIX|Nuveen Equity Index C|NAS|USA
IE00B2Q1FF07.IR|Legg Mason WA Asian Opp A Inc (D) $|ISE|UK
IE00BFNWYC70.IR|Lord Abbett Short Duration Inc Z $ Inc|ISE|UK
22137465.SW|ZAST SEN LNS HD|EBS|Austria
DEECX|Delaware Extended Duration Bond C|NAS|USA
IE00B2Q3KT51.IR|Legg Mason BW Glb Fxd Inc X Inc S Hg £|ISE|UK
26473408.IR|SANL GL A/08/12/USD|ISE|UK
VAN0065AU.AX|Vanguard Aust Corporate Fixed Interest|ASX|Australia
INVESTORSGRO.TO|Investors Growth Portfolio J NL|TOR|Canada
IE00BKJ9TG65.IR|Neuberger Berman Shrt Dur HY Bd $ Z Acc|ISE|UK
KR5239A19058.KS|HyundaiInvmt VEXA ValCpr Trgt EqBal 2 A1|KSC|Korea
2927488.SW|NB HI YD GBP-A-AC-|EBS|Austria
TNEYX|Invesco Balanced-Risk Retire 2050 Y|NAS|USA
F00000TFM8.TO|Epoch US Shareholder Yield - S|TOR|Canada
K55205B31494.KS|KDB Aircraft PF Special Asset 1|KSC|Korea
DIISX|Dreyfus Intl Stock Index|NAS|USA
TRRVX|T. Rowe Price Target Retire 2025|NAS|USA
IE00BP3QZQ03.IR|Royal London Abs Ret Govt Bd Z GBP Acc|ISE|UK
25282128.IR|JAN JAPAN CAD-A-ACC|ISE|UK
GB00B88YT359.L|Threadneedle Amer Sm Cos Z GBP Inc|LSE|UK
IE00BGY64T29.IR|MGI Mercer Passive Global Eq Z-1?|ISE|UK
AWAAX|AB Wealth Appreciation Strategy A|NAS|USA
PIPCX|PIMCO StocksPLUS Intl (USD-Hedged) C|NAS|USA
CFQ1.DU|KBC ECO WATER C|DUS|Germany
BURNX|Burnham Financial Services C|NAS|USA
IEAOX|Lazard International Equity Advtg Open|NAS|USA
FBRLX|Franklin LifeSmart 2015 Retire Trgt R|NAS|USA
HSBCACTIONSI.TO|HSBC Global Equity Investor|TOR|Canada
CCIFPO.CO|FORMUE OPTIMUM|CPH|Denmark
ZERAINDEINVE.BC|Zerain de Inversiones SICAV|BAR|
K55241B77856.KS|JB Office PF Real Estate 2|KSC|Korea
LDLFX|Lord Abbett Short Duration Income F|NAS|USA
HCBFX|Hennessy Core Bond Investor|NAS|USA
XPHKX|PIMCO High Income Fund|NAS|USA
TADGX|T. Rowe Price Dividend Growth Adv|NAS|USA
IE00B795G283.IR|New Capital Asia Pac Bd $/CNY H Ord Inc|ISE|UK
F00000WM0F.TO|Quadrus Glob Infrastructure Eq (LC) N5|TOR|Canada
SMFYX|American Beacon Stephens Mid-Cap Gr Y|NAS|USA
STWAX|Stratus Growth Retail A|NAS|USA
F00000QGIZ.TO|Renaissance Optimal Conserv Inc Port|TOR|Canada
AWAIX|AB Wealth Appreciation Strategy I|NAS|USA
XPA4.HM|PION INDIAN EQ AC|HAM|Germany
VIIEX|Virtus International Equity I|NAS|USA
GEGTX|Columbia Large Cap Growth Z|NAS|USA
ZPJ1.BE|SISF EUR BD AD|BER|Germany
KR5223995584.KS|KB Vietnam Focus 95 Equity Balanced C5|KSC|Korea
GB00B2Q8HK06.L|Newton UK Equity X Net|LSE|UK
TWCGX|American Century Growth Inv|NAS|USA
VIRTX|Vanguard Instl Trgt Retire 2010 Instl|NAS|USA
IGTAX|Transamerica Dynamic Income A|NAS|USA
KR5373AB2699.KS|Hyundai China Idx Plus Eq-Deriv FoF 1 Ae|KSC|Korea
AUYSX|Aberdeen High Yield Instl Svc|NAS|USA
ESAFFONDEPSI.BC|NB Cesta Acciones 2019 FI|BAR|
S3940.MC|ZENTECH INVERSIONES|MCE|Spain
124315.BO|Motilal Oswal MOSt Ultra S/T Reg Mn Div|BSE|India
GMSRX|Nationwide Small Cap Index R|NAS|USA
GB00B23GNZ45.L|Henderson All Stocks Credit Z Inc Gross|LSE|UK
IBNAX|Ivy Balanced A|NAS|USA
DHSTX|Diamond Hill Strategic Income I|NAS|USA
USMCX|Natixis ASG Tactical US Market C|NAS|USA
IRLSX|Voya Russell Large Cap Growth Idx Port S|NAS|USA
GB00B2R8FG10.L|Legg Mason IF WA Glb Mlt Strat Bd A Inc|LSE|UK
H2ZE.MU|BGF EU FOC A2C|MUN|Germany
PAPBX|Putnam Asia Pacific Equity B|NAS|USA
JMBALANCEDBN.BO|JM Balanced Bns Princ|BSE|India
ES0115217004.BC|Premium JB Moderado FI CPE|BAR|
JGMRX|Janus Triton R|NAS|USA
XR54.SG|SISF JAP EQ AD|STU|Germany
GB00BVYPPB32.L|Newton Global Emerging Mkts X Inc|LSE|UK
RBBEX|American Funds Balanced Portfolio R2E|NAS|USA
GB00B3ZMR334.L|The TM Overstone UCITS Eq Inc L Acc|LSE|UK
F000002JBR.TO|Standard Life SI Id Quot Di I 75|TOR|Canada
GB00B247ML51.L|NatWest UK Specialist Equity Inc S1|LSE|UK
2079098.MC|UNIFOND TESORERIA|MCE|Spain
UNECX|Waddell & Reed New Concepts A|NAS|USA
XC40.HM|FID EM ASIA AD|HAM|Germany
KR5301986430.KS|MiraeAsset Chindia SL 30 Fdr Bd Bal 1 C4|KSC|Korea
KR5226AU7199.KS|HDC High Yield Separate Tax PF Bd Bal 1|KSC|Korea
IE00B8K5XJ07.IR|Neuberger Berman GlSr FlRt Inc A £ Acc|ISE|UK
NABCX|Neuberger Berman Abs Ret Multi-Mgr C|NAS|USA
FFVFX|Fidelity Freedom 2015|NAS|USA
38639090B.TW|Yuanta Great China TMT RMB Acc|TAI|Taiwan
IXE3F2.MX|IXE ESTRAT3-F2|MEX|Mexico
AAAAX|Deutsche Alternative Asset Allc A|NAS|USA
22662015.MC|KUTX HORIZ ENERO 17|MCE|Spain
JNHYX|Janus High-Yield D|NAS|USA
DCLVX|Dunham Large Cap Value C|NAS|USA
DGLYX|Dreyfus Global Stock Y|NAS|USA
PRMMX|Putnam Retirement Inc Lifestyle 1 M|NAS|USA
LTUCX|Thornburg Limited Term US Government C|NAS|USA
GB0031643124.L|Scottish Widows High-Reserve A Acc|LSE|UK
QUADRUSMACFL.TO|Quadrus Mac Floating Rate Income Ser Q|TOR|Canada
ALIEX|Aberdeen Latin American Equity Instl|NAS|USA
IE00B5KZ3442.IR|GlobalAccess Glbl Hi Yld Bd I ? Inc|ISE|UK
JGGDX|Janus Preservation Series - Global D|NAS|USA
PRINMASX3.MX|PRINMAS X3|MEX|Mexico
KIORAINVERSI.BC|Kiora Inversiones SICAV|BAR|
KR5234472789.KS|IBK Korea Top 30 Bond Balanced C|KSC|Korea
30154403.IR|NUV TIAA EM USD-A-|ISE|UK
K55209B26447.KS|Shinyoung Marathon Long-term PF Eq S29|KSC|Korea
HSBCGILTGR.BO|HSBC Gilt Gr|BSE|India
INF917K01CJ2.BO|L&T; S/T Opp Qtr Div|BSE|India
QUADRUSRESSO.TO|Quadrus Mackenzie Canadian Resource Q|TOR|Canada
J7M2.HM|PGI EMRG USD-A-AC|HAM|Germany
AMDWX|Amana Developing World Investor|NAS|USA
47258.CO|ALM BI MIX OFFE|CPH|Denmark
MSSAX|MassMutual Premier Main Street A|NAS|USA
VMGRX|Vanguard Mid Cap Growth Inv|NAS|USA
ORYCX|Oppenheimer Rochester MD Municipal C|NAS|USA
XGDLX|The GDL Fund|NAS|USA
JSYRX|JPMorgan SmartRetirement Blend 2020 R6|NAS|USA
FKEMX|Fidelity Emerging Markets K|NAS|USA
